UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U4085,SMS,2025-05-24 15:41:16,192.168.177.178,CRM,Edge,Windows 10,Bilgi İşlem,Yönetici
U4085,SMS,2025-05-05 16:44:17,192.168.177.178,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4085,SMS,2025-05-08 16:14:40,192.168.177.178,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4086,SMS,2025-05-14 16:59:10,172.19.113.253,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4086,SMS,2025-05-21 12:20:18,172.19.113.253,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4086,SMS,2025-05-06 08:58:58,172.19.113.253,CRM,Safari,Windows 10,Satış,Takım Lideri
U4087,Mail,2025-05-28 10:59:47,172.22.179.205,CRM,Chrome,Windows 10,İK,Stajyer
U4087,SMS,2025-05-10 09:59:21,172.22.179.205,HR System,Edge,Windows 10,İK,Stajyer
U4087,OTP,2025-05-07 16:29:17,172.22.179.205,HR System,Chrome,Windows 10,İK,Stajyer
U4088,SMS,2025-05-26 08:47:21,10.128.201.244,CRM,Chrome,macOS,Finans,Uzman
U4088,SMS,2025-05-17 14:52:27,10.128.201.244,HR System,Firefox,Windows 10,Finans,Uzman
U4088,SMS,2025-05-08 10:30:20,10.128.201.244,HR System,Chrome,macOS,Finans,Uzman
U4089,SMS,2025-05-01 17:46:36,10.45.141.100,HR System,Firefox,Windows 10,Finans,Yönetici
U4089,SMS,2025-05-06 09:29:19,10.45.141.100,HR System,Firefox,Windows 10,Finans,Yönetici
U4089,SMS,2025-05-08 12:23:39,10.45.141.100,CRM,Chrome,Windows 10,Finans,Yönetici
U4090,SMS,2025-05-25 16:58:30,10.63.227.42,CRM,Firefox,Windows 10,Finans,Stajyer
U4090,SMS,2025-05-03 17:55:50,10.63.227.42,HR System,Chrome,Windows 10,Finans,Stajyer
U4090,SMS,2025-05-17 08:53:35,10.63.227.42,CRM,Chrome,macOS,Finans,Stajyer
U4091,SMS,2025-05-19 18:13:45,10.61.237.175,HR System,Edge,Windows 10,İK,Takım Lideri
U4091,SMS,2025-05-19 16:26:29,10.61.237.175,HR System,Firefox,Windows 10,İK,Takım Lideri
U4091,SMS,2025-05-27 08:25:16,10.61.237.175,CRM,Chrome,Windows 10,İK,Takım Lideri
U4092,Mail,2025-05-03 16:03:59,172.26.10.220,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4092,SMS,2025-05-24 10:49:41,172.26.10.220,HR System,Chrome,macOS,Finans,Takım Lideri
U4092,SMS,2025-05-13 15:55:58,172.26.10.220,CRM,Firefox,Windows 10,Finans,Takım Lideri
U4093,OTP,2025-05-08 16:08:46,192.168.232.203,CRM,Safari,Windows 10,Satış,Stajyer
U4093,OTP,2025-05-13 16:27:34,192.168.232.203,CRM,Chrome,Windows 10,Satış,Stajyer
U4093,OTP,2025-05-24 11:59:56,192.168.232.203,CRM,Edge,Windows 10,Satış,Stajyer
U4094,SMS,2025-05-20 11:04:06,172.30.139.69,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4094,OTP,2025-05-07 15:14:34,172.30.139.69,CRM,Chrome,Linux,Bilgi İşlem,Uzman
U4094,SMS,2025-05-24 11:52:58,172.30.139.69,HR System,Chrome,macOS,Bilgi İşlem,Uzman
U4095,Mail,2025-05-18 04:17:03,10.82.217.33,CRM,Safari,Linux,Satış,Stajyer
U4095,SMS,2025-05-21 15:03:22,10.202.213.182,HR System,Firefox,Windows 10,Satış,Stajyer
U4095,SMS,2025-05-25 12:24:11,10.202.213.182,CRM,Edge,Windows 10,Satış,Stajyer
U4096,SMS,2025-05-14 08:35:26,10.45.163.108,CRM,Chrome,Windows 10,Satış,Stajyer
U4096,OTP,2025-05-15 13:41:05,10.45.163.108,CRM,Chrome,macOS,Satış,Stajyer
U4096,Mail,2025-05-22 00:17:24,172.22.171.7,CRM,Chrome,Windows 10,Satış,Stajyer
U4097,OTP,2025-05-11 03:55:58,172.17.128.66,CRM,Firefox,Windows 10,Satış,Stajyer
U4097,Mail,2025-05-16 09:47:48,10.93.229.41,CRM,Chrome,Windows 10,Satış,Stajyer
U4097,SMS,2025-05-13 13:49:18,10.93.229.41,HR System,Chrome,Windows 10,Satış,Stajyer
U4098,OTP,2025-05-16 09:51:46,172.24.101.51,HR System,Safari,Windows 10,İK,Stajyer
U4098,SMS,2025-05-28 14:02:36,172.24.101.51,CRM,Chrome,Windows 10,İK,Stajyer
U4098,SMS,2025-05-14 17:37:46,172.24.101.51,CRM,Chrome,Windows 10,İK,Stajyer
U4099,SMS,2025-05-11 16:41:43,172.17.65.36,HR System,Safari,Windows 10,Satış,Stajyer
U4099,OTP,2025-05-24 15:29:10,172.17.65.36,CRM,Chrome,Windows 10,Satış,Stajyer
U4099,Mail,2025-05-18 10:58:56,172.17.65.36,CRM,Chrome,macOS,Satış,Stajyer
U4100,Mail,2025-05-05 23:00:26,172.23.35.164,CRM,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4100,SMS,2025-05-17 10:00:13,10.234.57.99,CRM,Firefox,Windows 10,Bilgi İşlem,Takım Lideri
U4100,SMS,2025-05-22 17:58:30,10.234.57.99,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4101,OTP,2025-05-17 16:18:01,172.29.75.253,HR System,Edge,Linux,Bilgi İşlem,Yönetici
U4101,SMS,2025-05-17 09:58:06,172.29.75.253,CRM,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4101,SMS,2025-05-13 13:17:50,172.29.75.253,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4102,SMS,2025-05-03 18:52:54,192.168.17.9,CRM,Chrome,Windows 10,Satış,Yönetici
U4102,SMS,2025-05-21 16:30:03,192.168.17.9,CRM,Chrome,macOS,Satış,Yönetici
U4102,Mail,2025-05-19 18:50:21,192.168.17.9,CRM,Edge,Linux,Satış,Yönetici
U4103,Mail,2025-05-02 17:30:17,172.20.241.114,HR System,Edge,Windows 10,Satış,Uzman
U4103,SMS,2025-05-28 08:11:59,172.20.241.114,CRM,Chrome,macOS,Satış,Uzman
U4103,OTP,2025-05-03 22:52:25,192.168.73.246,CRM,Firefox,Linux,Satış,Uzman
U4104,Mail,2025-05-05 06:48:47,192.168.151.99,CRM,Edge,Windows 10,İK,Yönetici
U4104,SMS,2025-05-27 09:27:14,172.26.65.26,HR System,Safari,Windows 10,İK,Yönetici
U4104,SMS,2025-05-15 18:17:50,172.26.65.26,HR System,Chrome,Windows 10,İK,Yönetici
U4105,OTP,2025-05-10 09:49:39,172.21.47.44,CRM,Chrome,Windows 10,Satış,Stajyer
U4105,SMS,2025-05-13 18:09:47,172.21.47.44,CRM,Chrome,Linux,Satış,Stajyer
U4105,SMS,2025-05-09 15:23:48,172.21.47.44,CRM,Chrome,Windows 10,Satış,Stajyer
U4106,SMS,2025-05-18 08:05:22,10.166.130.51,HR System,Edge,Windows 10,İK,Takım Lideri
U4106,OTP,2025-05-03 14:24:49,10.166.130.51,CRM,Chrome,Windows 10,İK,Takım Lideri
U4106,SMS,2025-05-09 14:10:08,10.166.130.51,HR System,Chrome,Windows 10,İK,Takım Lideri
U4107,SMS,2025-05-03 12:30:50,10.90.38.130,CRM,Firefox,Windows 10,Finans,Stajyer
U4107,SMS,2025-05-04 17:12:29,10.90.38.130,CRM,Safari,Windows 10,Finans,Stajyer
U4107,SMS,2025-05-28 17:24:51,10.90.38.130,HR System,Chrome,macOS,Finans,Stajyer
U4108,SMS,2025-05-07 13:38:44,192.168.206.170,CRM,Safari,Linux,Satış,Yönetici
U4108,SMS,2025-05-21 12:47:44,192.168.206.170,CRM,Chrome,Windows 10,Satış,Yönetici
U4108,SMS,2025-05-19 14:23:07,192.168.206.170,CRM,Firefox,Windows 10,Satış,Yönetici
U4109,SMS,2025-05-27 15:51:18,10.26.161.161,HR System,Firefox,Windows 10,İK,Uzman
U4109,SMS,2025-05-22 12:15:16,10.26.161.161,HR System,Firefox,Windows 10,İK,Uzman
U4109,SMS,2025-05-13 17:30:37,10.26.161.161,HR System,Chrome,macOS,İK,Uzman
U4110,SMS,2025-05-22 09:49:15,192.168.129.39,CRM,Firefox,Windows 10,Finans,Takım Lideri
U4110,Mail,2025-05-13 18:43:41,192.168.129.39,HR System,Safari,Windows 10,Finans,Takım Lideri
U4110,Mail,2025-05-08 00:06:16,192.168.134.48,CRM,Safari,macOS,Finans,Takım Lideri
U4111,SMS,2025-05-17 18:37:44,10.219.200.165,CRM,Chrome,Windows 10,İK,Stajyer
U4111,SMS,2025-05-24 01:07:53,10.242.98.74,HR System,Edge,macOS,İK,Stajyer
U4111,OTP,2025-05-17 07:50:13,172.20.48.162,HR System,Safari,Windows 10,İK,Stajyer
U4112,OTP,2025-05-02 13:04:19,192.168.46.82,CRM,Chrome,Windows 10,İK,Stajyer
U4112,Mail,2025-05-06 09:43:51,192.168.46.82,CRM,Chrome,Windows 10,İK,Stajyer
U4112,SMS,2025-05-15 13:35:27,192.168.46.82,HR System,Firefox,Windows 10,İK,Stajyer
U4113,SMS,2025-05-07 08:47:39,172.21.191.187,HR System,Chrome,macOS,İK,Stajyer
U4113,OTP,2025-05-23 11:17:48,172.21.191.187,CRM,Chrome,macOS,İK,Stajyer
U4113,SMS,2025-05-11 16:11:23,172.21.191.187,CRM,Chrome,macOS,İK,Stajyer
U4114,SMS,2025-05-04 17:25:37,172.26.181.21,HR System,Firefox,macOS,Finans,Stajyer
U4114,SMS,2025-05-19 12:58:39,172.26.181.21,CRM,Chrome,Windows 10,Finans,Stajyer
U4114,SMS,2025-05-23 09:11:23,172.26.181.21,HR System,Chrome,Windows 10,Finans,Stajyer
U4115,SMS,2025-05-18 10:31:40,192.168.81.224,CRM,Chrome,Windows 10,İK,Stajyer
U4115,SMS,2025-05-27 10:11:20,192.168.81.224,CRM,Edge,Linux,İK,Stajyer
U4115,OTP,2025-05-27 07:08:12,192.168.211.103,HR System,Safari,Linux,İK,Stajyer
U4116,SMS,2025-05-03 15:31:10,172.19.161.99,CRM,Chrome,Windows 10,İK,Stajyer
U4116,SMS,2025-05-25 16:18:10,172.19.161.99,HR System,Chrome,Windows 10,İK,Stajyer
U4116,OTP,2025-05-18 09:17:49,172.19.161.99,HR System,Chrome,macOS,İK,Stajyer
U4117,SMS,2025-05-27 14:06:47,192.168.239.192,CRM,Chrome,Linux,İK,Uzman
U4117,OTP,2025-05-28 15:16:22,192.168.239.192,HR System,Edge,Windows 10,İK,Uzman
U4117,SMS,2025-05-24 11:13:51,192.168.239.192,HR System,Edge,Windows 10,İK,Uzman
U4118,SMS,2025-05-07 20:08:50,10.216.81.114,CRM,Edge,Linux,İK,Uzman
U4118,SMS,2025-05-06 12:38:34,192.168.226.251,HR System,Chrome,Windows 10,İK,Uzman
U4118,SMS,2025-05-27 19:57:43,192.168.157.51,CRM,Safari,Windows 10,İK,Uzman
U4119,SMS,2025-05-23 10:15:09,172.23.56.13,CRM,Firefox,Windows 10,Finans,Uzman
U4119,SMS,2025-05-21 15:09:36,172.23.56.13,HR System,Chrome,Windows 10,Finans,Uzman
U4119,SMS,2025-05-24 09:25:32,172.23.56.13,HR System,Chrome,Windows 10,Finans,Uzman
U4120,SMS,2025-05-23 15:40:42,192.168.149.191,CRM,Firefox,Windows 10,Bilgi İşlem,Takım Lideri
U4120,SMS,2025-05-16 14:52:13,192.168.149.191,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4120,SMS,2025-05-26 17:54:31,192.168.149.191,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4121,SMS,2025-05-06 09:59:54,10.234.206.203,CRM,Safari,Windows 10,İK,Takım Lideri
U4121,SMS,2025-05-10 10:56:41,10.234.206.203,HR System,Chrome,Windows 10,İK,Takım Lideri
U4121,SMS,2025-05-21 09:23:42,10.234.206.203,HR System,Firefox,macOS,İK,Takım Lideri
U4122,SMS,2025-05-04 18:05:45,172.31.205.3,HR System,Chrome,Windows 10,Satış,Stajyer
U4122,SMS,2025-05-01 16:43:28,172.31.205.3,HR System,Edge,Linux,Satış,Stajyer
U4122,SMS,2025-05-16 14:44:08,172.31.205.3,HR System,Chrome,macOS,Satış,Stajyer
U4123,OTP,2025-05-05 05:56:19,192.168.198.211,CRM,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4123,SMS,2025-05-20 16:36:00,172.21.182.134,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4123,Mail,2025-05-14 22:09:58,192.168.126.38,HR System,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4124,SMS,2025-05-13 09:37:46,192.168.106.8,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4124,SMS,2025-05-08 12:41:05,192.168.106.8,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4124,Mail,2025-05-07 21:56:19,172.17.236.184,CRM,Safari,macOS,Bilgi İşlem,Uzman
U4125,SMS,2025-05-08 15:24:07,192.168.177.180,CRM,Chrome,Linux,Bilgi İşlem,Uzman
U4125,SMS,2025-05-05 13:59:20,192.168.177.180,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4125,SMS,2025-05-03 23:30:49,172.26.15.143,CRM,Chrome,macOS,Bilgi İşlem,Uzman
U4126,SMS,2025-05-17 08:50:25,172.25.128.51,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4126,SMS,2025-05-20 18:34:34,172.25.128.51,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4126,SMS,2025-05-18 11:51:09,172.25.128.51,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4127,SMS,2025-05-14 11:05:59,172.28.211.43,CRM,Chrome,macOS,Satış,Takım Lideri
U4127,SMS,2025-05-23 10:07:00,172.28.211.43,CRM,Chrome,Linux,Satış,Takım Lideri
U4127,OTP,2025-05-27 16:33:50,172.28.211.43,CRM,Chrome,macOS,Satış,Takım Lideri
U4128,SMS,2025-05-14 08:21:51,192.168.4.127,CRM,Chrome,Linux,Finans,Takım Lideri
U4128,SMS,2025-05-15 18:04:31,192.168.4.127,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4128,SMS,2025-05-25 13:10:16,192.168.4.127,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4129,SMS,2025-05-12 11:02:30,10.12.71.73,CRM,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4129,OTP,2025-05-23 08:35:51,10.12.71.73,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4129,SMS,2025-05-03 13:17:52,10.12.71.73,CRM,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4130,OTP,2025-05-03 16:02:25,10.20.94.8,HR System,Firefox,Windows 10,Satış,Uzman
U4130,SMS,2025-05-01 09:35:29,10.20.94.8,HR System,Chrome,Windows 10,Satış,Uzman
U4130,SMS,2025-05-12 17:15:29,10.20.94.8,HR System,Safari,macOS,Satış,Uzman
U4131,SMS,2025-05-01 08:59:26,172.31.239.239,HR System,Firefox,Windows 10,Satış,Uzman
U4131,SMS,2025-05-25 08:21:00,172.31.239.239,HR System,Chrome,Windows 10,Satış,Uzman
U4131,Mail,2025-05-02 11:26:31,172.31.239.239,CRM,Firefox,Windows 10,Satış,Uzman
U4132,SMS,2025-05-03 13:29:47,10.54.200.110,CRM,Firefox,Windows 10,Satış,Stajyer
U4132,SMS,2025-05-14 17:36:03,10.54.200.110,CRM,Chrome,Windows 10,Satış,Stajyer
U4132,OTP,2025-05-13 13:59:51,10.54.200.110,HR System,Chrome,Windows 10,Satış,Stajyer
U4133,SMS,2025-05-19 10:49:49,192.168.186.180,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4133,Mail,2025-05-12 14:07:34,192.168.186.180,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4133,SMS,2025-05-26 09:05:10,192.168.186.180,CRM,Chrome,macOS,Bilgi İşlem,Uzman
U4134,SMS,2025-05-17 11:22:25,192.168.82.97,HR System,Chrome,Linux,Satış,Takım Lideri
U4134,SMS,2025-05-15 08:25:54,192.168.82.97,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4134,OTP,2025-05-02 10:07:00,192.168.82.97,CRM,Chrome,macOS,Satış,Takım Lideri
U4135,SMS,2025-05-27 17:37:16,10.61.91.181,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4135,OTP,2025-05-28 10:05:57,10.61.91.181,HR System,Chrome,Linux,Finans,Takım Lideri
U4135,OTP,2025-05-19 00:10:59,172.24.70.97,HR System,Safari,Windows 10,Finans,Takım Lideri
U4136,SMS,2025-05-06 10:22:13,192.168.49.210,HR System,Edge,Windows 10,İK,Stajyer
U4136,SMS,2025-05-21 17:39:15,192.168.49.210,HR System,Edge,Windows 10,İK,Stajyer
U4136,SMS,2025-05-05 09:17:24,192.168.49.210,CRM,Firefox,macOS,İK,Stajyer
U4137,SMS,2025-05-26 13:30:34,172.18.56.28,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4137,OTP,2025-05-01 13:38:14,172.18.56.28,HR System,Chrome,Linux,Bilgi İşlem,Stajyer
U4137,Mail,2025-05-19 16:22:49,172.18.56.28,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4138,SMS,2025-05-26 11:36:54,192.168.36.14,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4138,OTP,2025-05-01 13:58:37,192.168.36.14,HR System,Safari,Windows 10,Finans,Takım Lideri
U4138,OTP,2025-05-26 17:12:53,192.168.36.14,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4139,SMS,2025-05-08 08:14:38,192.168.205.149,HR System,Chrome,Linux,Bilgi İşlem,Takım Lideri
U4139,OTP,2025-05-11 11:51:08,192.168.205.149,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4139,SMS,2025-05-28 10:49:07,192.168.205.149,HR System,Safari,Windows 10,Bilgi İşlem,Takım Lideri
U4140,Mail,2025-05-05 13:19:20,10.75.28.209,HR System,Firefox,Linux,İK,Takım Lideri
U4140,Mail,2025-05-23 18:20:11,10.75.28.209,HR System,Chrome,Windows 10,İK,Takım Lideri
U4140,SMS,2025-05-24 10:24:19,10.75.28.209,CRM,Chrome,Windows 10,İK,Takım Lideri
U4141,Mail,2025-05-26 10:38:20,10.244.191.202,CRM,Firefox,Windows 10,İK,Takım Lideri
U4141,SMS,2025-05-24 07:09:21,10.77.179.169,CRM,Edge,macOS,İK,Takım Lideri
U4141,OTP,2025-05-03 10:40:56,10.244.191.202,HR System,Chrome,Windows 10,İK,Takım Lideri
U4142,OTP,2025-05-04 13:16:50,172.21.80.67,CRM,Chrome,macOS,Satış,Takım Lideri
U4142,OTP,2025-05-16 10:56:26,172.21.80.67,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4142,SMS,2025-05-19 15:50:55,172.21.80.67,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4143,SMS,2025-05-04 08:20:16,192.168.38.237,CRM,Edge,Windows 10,Bilgi İşlem,Yönetici
U4143,SMS,2025-05-03 09:35:57,192.168.38.237,HR System,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4143,SMS,2025-05-14 18:10:38,192.168.38.237,CRM,Chrome,Linux,Bilgi İşlem,Yönetici
U4144,SMS,2025-05-08 18:18:19,172.23.154.127,HR System,Chrome,macOS,İK,Yönetici
U4144,SMS,2025-05-01 10:03:23,172.23.154.127,HR System,Edge,Windows 10,İK,Yönetici
U4144,SMS,2025-05-01 15:12:06,172.23.154.127,HR System,Safari,Windows 10,İK,Yönetici
U4145,SMS,2025-05-22 14:30:31,172.20.51.231,HR System,Chrome,macOS,Bilgi İşlem,Yönetici
U4145,OTP,2025-05-02 05:11:28,192.168.236.29,HR System,Safari,macOS,Bilgi İşlem,Yönetici
U4145,SMS,2025-05-19 11:53:17,172.20.51.231,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4146,OTP,2025-05-13 16:03:53,172.30.201.176,HR System,Safari,Windows 10,İK,Uzman
U4146,SMS,2025-05-08 15:36:56,172.30.201.176,CRM,Chrome,macOS,İK,Uzman
U4146,OTP,2025-05-17 08:32:36,172.30.201.176,CRM,Chrome,macOS,İK,Uzman
U4147,SMS,2025-05-05 11:51:12,10.75.170.251,CRM,Safari,Windows 10,Satış,Uzman
U4147,SMS,2025-05-20 18:09:53,10.75.170.251,CRM,Chrome,Windows 10,Satış,Uzman
U4147,SMS,2025-05-09 16:20:54,10.75.170.251,CRM,Firefox,Windows 10,Satış,Uzman
U4148,SMS,2025-05-19 14:09:09,10.67.95.79,CRM,Safari,Windows 10,İK,Takım Lideri
U4148,SMS,2025-05-28 09:50:18,10.67.95.79,HR System,Edge,Windows 10,İK,Takım Lideri
U4148,SMS,2025-05-20 18:31:36,10.67.95.79,CRM,Chrome,Windows 10,İK,Takım Lideri
U4149,SMS,2025-05-11 14:56:56,172.26.88.204,CRM,Firefox,Linux,İK,Takım Lideri
U4149,OTP,2025-05-27 13:01:21,172.26.88.204,HR System,Chrome,Windows 10,İK,Takım Lideri
U4149,SMS,2025-05-08 18:06:55,172.26.88.204,HR System,Firefox,Windows 10,İK,Takım Lideri
U4150,SMS,2025-05-27 11:28:13,192.168.57.22,HR System,Firefox,macOS,İK,Takım Lideri
U4150,SMS,2025-05-06 08:32:50,192.168.57.22,HR System,Chrome,macOS,İK,Takım Lideri
U4150,OTP,2025-05-07 17:01:11,192.168.57.22,CRM,Edge,Windows 10,İK,Takım Lideri
U4151,SMS,2025-05-09 13:45:12,192.168.232.222,HR System,Chrome,Windows 10,İK,Takım Lideri
U4151,SMS,2025-05-08 09:43:01,192.168.232.222,HR System,Chrome,macOS,İK,Takım Lideri
U4151,SMS,2025-05-12 17:35:22,192.168.232.222,HR System,Firefox,Windows 10,İK,Takım Lideri
U4152,Mail,2025-05-28 06:03:10,10.53.2.51,CRM,Firefox,Linux,Finans,Takım Lideri
U4152,SMS,2025-05-09 11:43:13,172.26.238.134,CRM,Edge,Linux,Finans,Takım Lideri
U4152,Mail,2025-05-05 21:00:30,172.23.65.38,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4153,OTP,2025-05-13 18:17:27,10.247.167.58,HR System,Chrome,Windows 10,Finans,Yönetici
U4153,SMS,2025-05-20 18:33:52,10.247.167.58,CRM,Chrome,Linux,Finans,Yönetici
U4153,SMS,2025-05-20 13:35:41,10.247.167.58,HR System,Firefox,Windows 10,Finans,Yönetici
U4154,SMS,2025-05-09 18:20:55,172.17.10.3,HR System,Chrome,Windows 10,Finans,Yönetici
U4154,OTP,2025-05-26 11:57:03,172.17.10.3,HR System,Firefox,Windows 10,Finans,Yönetici
U4154,SMS,2025-05-10 08:41:31,172.17.10.3,HR System,Chrome,macOS,Finans,Yönetici
U4155,OTP,2025-05-21 11:43:34,172.21.183.144,HR System,Chrome,macOS,Satış,Yönetici
U4155,SMS,2025-05-06 18:56:35,172.21.183.144,HR System,Chrome,Windows 10,Satış,Yönetici
U4155,Mail,2025-05-06 16:48:58,172.21.183.144,HR System,Firefox,Windows 10,Satış,Yönetici
U4156,SMS,2025-05-11 14:50:56,192.168.46.25,HR System,Chrome,Windows 10,Satış,Yönetici
U4156,SMS,2025-05-19 08:55:40,192.168.46.25,CRM,Chrome,Windows 10,Satış,Yönetici
U4156,Mail,2025-05-13 01:55:43,10.126.226.207,HR System,Safari,Windows 10,Satış,Yönetici
U4157,OTP,2025-05-19 11:21:26,172.18.24.46,HR System,Chrome,macOS,Satış,Uzman
U4157,OTP,2025-05-16 02:49:05,192.168.112.132,CRM,Edge,Linux,Satış,Uzman
U4157,SMS,2025-05-09 08:00:28,172.18.24.46,CRM,Chrome,Windows 10,Satış,Uzman
U4158,SMS,2025-05-14 17:27:40,172.22.87.174,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4158,OTP,2025-05-01 11:46:23,172.22.87.174,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4158,OTP,2025-05-23 22:15:14,192.168.3.42,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4159,SMS,2025-05-02 10:04:52,192.168.27.73,HR System,Chrome,Windows 10,İK,Yönetici
U4159,Mail,2025-05-22 16:21:27,192.168.27.73,HR System,Safari,Windows 10,İK,Yönetici
U4159,SMS,2025-05-26 11:10:58,192.168.27.73,CRM,Chrome,Linux,İK,Yönetici
U4160,SMS,2025-05-04 17:32:10,192.168.249.21,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4160,Mail,2025-05-20 16:39:03,192.168.249.21,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4160,SMS,2025-05-13 09:26:28,192.168.249.21,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4161,SMS,2025-05-22 14:42:06,172.25.15.110,CRM,Chrome,macOS,Bilgi İşlem,Yönetici
U4161,SMS,2025-05-04 16:46:39,172.25.15.110,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4161,SMS,2025-05-07 12:53:33,172.25.15.110,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4162,SMS,2025-05-11 22:59:30,172.16.77.241,CRM,Chrome,Linux,İK,Uzman
U4162,SMS,2025-05-27 09:58:07,192.168.208.39,HR System,Chrome,Windows 10,İK,Uzman
U4162,SMS,2025-05-24 16:04:46,192.168.208.39,HR System,Firefox,Windows 10,İK,Uzman
U4163,SMS,2025-05-27 15:03:06,172.30.0.147,CRM,Edge,Windows 10,Finans,Yönetici
U4163,SMS,2025-05-24 18:20:27,172.30.0.147,CRM,Chrome,Windows 10,Finans,Yönetici
U4163,OTP,2025-05-12 18:10:21,172.30.0.147,HR System,Edge,Windows 10,Finans,Yönetici
U4164,SMS,2025-05-15 09:25:25,172.19.144.9,HR System,Firefox,Windows 10,Finans,Uzman
U4164,SMS,2025-05-26 14:41:56,172.19.144.9,CRM,Firefox,Windows 10,Finans,Uzman
U4164,SMS,2025-05-19 10:06:26,172.19.144.9,HR System,Chrome,Windows 10,Finans,Uzman
U4165,Mail,2025-05-24 18:56:53,10.188.191.147,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4165,SMS,2025-05-03 14:28:02,10.188.191.147,HR System,Chrome,macOS,Finans,Takım Lideri
U4165,Mail,2025-05-19 19:49:47,10.44.188.225,CRM,Edge,Linux,Finans,Takım Lideri
U4166,SMS,2025-05-16 18:46:15,172.17.215.150,HR System,Chrome,macOS,Bilgi İşlem,Stajyer
U4166,Mail,2025-05-21 17:03:00,172.17.215.150,HR System,Edge,macOS,Bilgi İşlem,Stajyer
U4166,SMS,2025-05-11 09:48:31,172.17.215.150,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4167,OTP,2025-05-15 11:05:29,192.168.199.167,HR System,Chrome,Windows 10,İK,Stajyer
U4167,SMS,2025-05-24 13:07:31,192.168.199.167,CRM,Chrome,Windows 10,İK,Stajyer
U4167,OTP,2025-05-03 16:00:52,192.168.199.167,HR System,Edge,Windows 10,İK,Stajyer
U4168,SMS,2025-05-27 13:52:03,192.168.218.90,HR System,Chrome,macOS,İK,Yönetici
U4168,SMS,2025-05-22 17:30:45,192.168.218.90,HR System,Chrome,macOS,İK,Yönetici
U4168,OTP,2025-05-12 11:00:21,192.168.218.90,HR System,Chrome,Windows 10,İK,Yönetici
U4169,OTP,2025-05-27 10:31:08,192.168.170.33,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4169,SMS,2025-05-28 11:07:59,192.168.170.33,HR System,Edge,Windows 10,Bilgi İşlem,Takım Lideri
U4169,SMS,2025-05-14 13:06:48,192.168.170.33,CRM,Firefox,Windows 10,Bilgi İşlem,Takım Lideri
U4170,SMS,2025-05-02 08:33:47,192.168.160.104,HR System,Edge,Windows 10,Satış,Stajyer
